week,sku,weekly_sales,price,price-1,price-2,feat_main_page,trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,functionality_02.Portable smartphone chargers,functionality_03.Bluetooth speakers,functionality_04.Selfie sticks,functionality_05.Bluetooth tracker,functionality_06.Mobile phone accessories,functionality_07.Headphones,functionality_08.Digital pencils,functionality_09.Smartphone stands,functionality_10.VR headset,functionality_11.Fitness trackers,functionality_12.Flash drives,color_blue,color_gold,color_green,color_grey,color_none,color_pink,color_purple,color_red,color_white,vendor_2,vendor_3,vendor_4,vendor_5,vendor_6,vendor_7,vendor_8,vendor_9,vendor_10,Functionality,Color,Vendor,Revenue,com_price
20/11/2017,37,17,17.79,19.79,18.79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,302.43,9.936113903
27/11/2017,37,14,17.79,17.79,19.79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,249.06,13.18081448
4/12/2017,37,10,17.79,17.79,17.79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,177.9,13.61754579
11/12/2017,37,14,20.21,17.79,17.79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,282.94,15.06219251
18/12/2017,37,12,19.77,20.21,17.79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,237.24,8.198956044
25/12/2017,37,9,18.98,19.77,20.21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,170.82,5.177088515
1/1/2018,37,19,16.81,18.98,19.77,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,319.39,12.62662722
8/1/2018,37,5,18.79,16.81,18.98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,93.95,13.07286792
15/1/2018,37,19,18.79,18.79,16.81,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,357.01,11.81522901
22/1/2018,37,14,17.79,18.79,18.79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,249.06,12.6955102
29/1/2018,37,11,19.79,17.79,18.79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,217.69,11.95516129
5/2/2018,37,18,18.79,19.79,17.79,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,338.22,9.883554987
12/2/2018,37,14,22.54,18.79,19.79,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,315.56,7.639001468
19/2/2018,37,3,29.79,22.54,18.79,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,89.37,9.061226551
26/2/2018,37,21,29.79,29.79,22.54,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,625.59,14.3665587
5/3/2018,37,6,45.09,29.79,29.79,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,270.54,10.83127193
12/3/2018,37,18,25.02,45.09,29.79,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,450.36,9.939866667
19/3/2018,37,47,15.49,25.02,45.09,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,728.03,11.2825887
26/3/2018,37,11,16.49,15.49,25.02,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,181.39,11.64246324
2/4/2018,37,54,16.18,16.49,15.49,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,873.72,13.63896226
9/4/2018,37,71,15.31,16.18,16.49,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,1087.01,16.61243902
16/4/2018,37,81,16.49,15.31,16.18,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,1335.69,15.50772358
23/4/2018,37,45,15.24,16.49,15.31,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,685.8,13.27778338
30/4/2018,37,28,19.79,15.24,16.49,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,554.12,14.09408602
7/5/2018,37,37,17.79,19.79,15.24,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,658.23,16.73568966
14/5/2018,37,40,19.79,17.79,19.79,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,791.6,10.5106432
21/5/2018,37,19,21.79,19.79,17.79,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,414.01,10.61365503
28/5/2018,37,15,29.79,21.79,19.79,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,446.85,11.95931442
4/6/2018,37,19,28.79,29.79,21.79,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,547.01,11.54705531
11/6/2018,37,20,31.13,28.79,29.79,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,622.6,7.177442538
18/6/2018,37,26,25.29,31.13,28.79,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,657.54,5.801297158
25/6/2018,37,23,23.29,25.29,31.13,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,535.67,8.383543929
2/7/2018,37,12,28.34,23.29,25.29,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,340.08,7.631556713
9/7/2018,37,10,25.73,28.34,23.29,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,257.3,4.611990158
16/7/2018,37,26,25.29,25.73,28.34,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,657.54,7.631081493
23/7/2018,37,27,24.13,25.29,25.73,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,651.51,10.05611857
30/7/2018,37,19,19.37,24.13,25.29,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,368.03,5.864836795
6/8/2018,37,13,29.4,19.37,24.13,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,382.2,8.338054072
13/8/2018,37,19,30.96,29.4,19.37,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,588.24,14.16942529
20/8/2018,37,32,25.2,30.96,29.4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,806.4,9.807895238
27/8/2018,37,17,26.49,25.2,30.96,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,450.33,7.113698925
3/9/2018,37,30,25.29,26.49,25.2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,758.7,7.590918596
10/9/2018,37,14,32.36,25.29,26.49,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,453.04,6.1143354
17/9/2018,37,33,23.67,32.36,25.29,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,781.11,8.556873079
24/9/2018,37,38,23.75,23.67,32.36,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04.Selfie sticks,gold,7,902.5,9.027611203
14/11/2016,38,6,18.69,17.69,16.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,112.14,15.83286094
21/11/2016,38,4,16.69,18.69,17.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,66.76,19.24376019
28/11/2016,38,6,18.69,16.69,18.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,112.14,16.35891304
5/12/2016,38,33,18.69,18.69,16.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,616.77,19.76604827
12/12/2016,38,10,14.61,18.69,18.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,146.1,16.65885199
19/12/2016,38,10,18.69,14.61,18.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,186.9,16.71865314
26/12/2016,38,12,16.5,18.69,14.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,198,17.83052533
2/1/2017,38,15,18.38,16.5,18.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,275.7,14.77966887
9/1/2017,38,10,20.52,18.38,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,205.2,17.98692389
16/1/2017,38,5,21.99,20.52,18.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,109.95,17.97803674
23/1/2017,38,4,19.99,21.99,20.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,79.96,19.82099515
30/1/2017,38,7,20.99,19.99,21.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,146.93,20.31175466
6/2/2017,38,4,20.99,20.99,19.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,83.96,21.3066014
13/2/2017,38,5,21.99,20.99,20.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,109.95,18.40507729
20/2/2017,38,8,21.99,21.99,20.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,175.92,20.67257687
27/2/2017,38,7,19.99,21.99,21.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,139.93,18.35940334
6/3/2017,38,7,21.99,19.99,21.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,153.93,9.016495661
13/3/2017,38,5,53.99,21.99,19.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,269.95,15.40748853
20/3/2017,38,6,53.99,53.99,21.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,323.94,21.53154088
27/3/2017,38,3,52.99,53.99,53.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,158.97,18.56892903
3/4/2017,38,5,54.99,52.99,53.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,274.95,13.89387152
10/4/2017,38,2,53.99,54.99,52.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,107.98,19.27661601
17/4/2017,38,6,50.24,53.99,54.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,301.44,18.61339679
24/4/2017,38,6,54.99,50.24,53.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,329.94,16.99581788
1/5/2017,38,6,54.99,54.99,50.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,329.94,19.11800874
8/5/2017,38,6,53.99,54.99,54.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,323.94,16.61463429
15/5/2017,38,5,54.99,53.99,54.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,274.95,17.83226002
22/5/2017,38,4,14.85,54.99,53.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,59.4,16.31436278
29/5/2017,38,4,52.99,14.85,54.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,211.96,18.43491731
5/6/2017,38,2,54.99,52.99,14.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,109.98,17.69521945
12/6/2017,38,6,54.99,54.99,52.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,329.94,12.17864464
19/6/2017,38,4,53.99,54.99,54.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,215.96,20.68298812
26/6/2017,38,4,52.99,53.99,54.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,211.96,19.30248936
3/7/2017,38,6,54.99,52.99,53.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,329.94,19.1174026
10/7/2017,38,6,52.99,54.99,52.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,317.94,19.37279801
17/7/2017,38,7,53.99,52.99,54.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,377.93,19.50922697
24/7/2017,38,2,52.99,53.99,52.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,105.98,19.66157191
31/7/2017,38,1,53.99,52.99,53.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,53.99,19.14120766
7/8/2017,38,4,63.99,53.99,52.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,255.96,16.99922759
14/8/2017,38,14,34.99,63.99,53.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,489.86,16.87115276
21/8/2017,38,44,19.99,34.99,63.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,879.56,22.66040973
28/8/2017,38,46,22.36,19.99,34.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,1028.56,18.77960239
4/9/2017,38,38,22.81,22.36,19.99,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,866.78,18.94104308
11/9/2017,38,73,22.27,22.81,22.36,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,1625.71,16.65266667
18/9/2017,38,35,21.99,22.27,22.81,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,769.65,10.83253846
25/9/2017,38,21,22.25,21.99,22.27,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,467.25,16.0552807
2/10/2017,38,3,52.99,22.25,21.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,158.97,16.99767663
9/10/2017,38,6,48.94,52.99,22.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,293.64,19.32566553
16/10/2017,38,7,49.86,48.94,52.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,349.02,20.64309211
23/10/2017,38,9,52.99,49.86,48.94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,476.91,17.01699647
30/10/2017,38,3,54.99,52.99,49.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,164.97,24.99581957
6/11/2017,38,5,54.99,54.99,52.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,274.95,20.87455259
13/11/2017,38,1,54.99,54.99,54.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,54.99,13.34479484
20/11/2017,38,2,53.99,54.99,54.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,107.98,20.60043033
27/11/2017,38,5,54.99,53.99,54.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,274.95,20.68098418
4/12/2017,38,6,53.99,54.99,53.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,323.94,21.28120858
11/12/2017,38,1,53.99,53.99,54.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06.Mobile phone accessories,blue,10,53.99,20.89998221
